"year","site","predicted_annual","predicted_jfma","annualPrecip","jfmaPrecip","nyears","longterm_mean_annual","longterm_mean_jfma","gap_fill","annual","jfma"
1975,"MONTELIRIO",2991.76112698653,124.489589458557,2885.42,68.58,44,2799.38746666667,260.032247619048,FALSE,2885.42,68.58
1976,"MONTELIRIO",2055.55936861619,208.994004577333,1765.28,99.06,44,2799.38746666667,260.032247619048,FALSE,1765.28,99.06
1977,"MONTELIRIO",2442.8465662829,117.077679390347,2430.74,66.04,44,2799.38746666667,260.032247619048,FALSE,2430.74,66.04
1978,"MONTELIRIO",2637.87363024136,400.48237290772,2506.92,411.48,44,2799.38746666667,260.032247619048,FALSE,2506.92,411.48
1979,"MONTELIRIO",2591.05780488733,317.368496491088,2285.96,198.12,44,2799.38746666667,260.032247619048,FALSE,2285.96,198.12
1980,"MONTELIRIO",2506.26899811385,246.682328670591,2014.22,213.36,44,2799.38746666667,260.032247619048,FALSE,2014.22,213.36
1981,"MONTELIRIO",3527.27337677673,702.401236464281,3812.5,678.18,44,2799.38746666667,260.032247619048,FALSE,3812.5,678.18
1982,"MONTELIRIO",2232.53631111048,319.060555246097,2153.88,447.04,44,2799.38746666667,260.032247619048,FALSE,2153.88,447.04
1983,"MONTELIRIO",2606.25346378515,165.139731848585,2230.1,142.24,44,2799.38746666667,260.032247619048,FALSE,2230.1,142.24
1984,"MONTELIRIO",2638.01692578057,202.866146218627,2219.9,149.86,44,2799.38746666667,260.032247619048,FALSE,2219.9,149.86
1985,"MONTELIRIO",2543.79582047986,167.434594234949,2532.36,180.34,44,2799.38746666667,260.032247619048,FALSE,2532.36,180.34
1986,"MONTELIRIO",2386.40176331854,295.740265777086,2230.12,238.76,44,2799.38746666667,260.032247619048,FALSE,2230.12,238.76
1987,"MONTELIRIO",3161.81426833556,369.322811471955,3223.24,403.86,44,2799.38746666667,260.032247619048,FALSE,3223.24,403.86
1988,"MONTELIRIO",2739.94096514837,136.090781618427,2171.66,73.66,44,2799.38746666667,260.032247619048,FALSE,2171.66,73.66
1989,"MONTELIRIO",2453.27432812521,159.777724250628,2283.44,60.96,44,2799.38746666667,260.032247619048,FALSE,2283.44,60.96
1990,"MONTELIRIO",2799.95230646919,211.085248920944,3060.62,241.3,44,2799.38746666667,260.032247619048,FALSE,3060.62,241.3
1991,"MONTELIRIO",2685.23901951426,236.618278106357,2588.2,220.98,44,2799.38746666667,260.032247619048,FALSE,2588.2,220.98
1992,"MONTELIRIO",2796.95937000361,239.716605409834,2750.82,241.3,44,2799.38746666667,260.032247619048,FALSE,2750.82,241.3
1993,"MONTELIRIO",2993.31664551926,420.107797132958,3190.2,568.96,44,2799.38746666667,260.032247619048,FALSE,3190.2,568.96
1994,"MONTELIRIO",2628.99288296695,203.848502343944,2664.4,294.64,44,2799.38746666667,260.032247619048,FALSE,2664.4,294.64
1995,"MONTELIRIO",2989.03902591438,302.603980919578,2763.44,411.48,44,2799.38746666667,260.032247619048,FALSE,2763.44,411.48
1996,"MONTELIRIO",3164.33121064191,612.12826503653,3225.72,723.9,44,2799.38746666667,260.032247619048,FALSE,3225.72,723.9
1997,"MONTELIRIO",1962.68190238756,139.187279490575,1737.32,66.04,44,2799.38746666667,260.032247619048,FALSE,1737.32,66.04
1998,"MONTELIRIO",2839.85279562354,257.044437123022,2872.72,408.94,44,2799.38746666667,260.032247619048,FALSE,2872.72,408.94
1999,"MONTELIRIO",3442.12831861013,410.290257411528,3708.34,495.3,44,2799.38746666667,260.032247619048,FALSE,3708.34,495.3
2000,"MONTELIRIO",2911.93785203821,267.530990157448,2763.48,246.38,44,2799.38746666667,260.032247619048,FALSE,2763.48,246.38
2001,"MONTELIRIO",2497.91700580145,162.630841074303,2359.58,172.72,44,2799.38746666667,260.032247619048,FALSE,2359.58,172.72
2002,"MONTELIRIO",2516.99890623161,387.19704243444,2181.78,403.86,44,2799.38746666667,260.032247619048,FALSE,2181.78,403.86
2003,"MONTELIRIO",2980.53570951245,228.702712522855,3108.9,182.88,44,2799.38746666667,260.032247619048,FALSE,3108.9,182.88
2004,"MONTELIRIO",2883.29775618392,228.402020011067,2986.96,302.26,44,2799.38746666667,260.032247619048,FALSE,2986.96,302.26
2005,"MONTELIRIO",2633.17462801447,397.354376425834,2745.68,467.36,44,2799.38746666667,260.032247619048,FALSE,2745.68,467.36
2006,"MONTELIRIO",2932.35526123099,329.814149314147,3080.98,391.16,44,2799.38746666667,260.032247619048,FALSE,3080.98,391.16
2007,"MONTELIRIO",3144.28305805558,308.721822950458,3024.4,378.4,44,2799.38746666667,260.032247619048,FALSE,3024.4,378.4
2008,"MONTELIRIO",2524.59319479444,211.131676233013,2774,193,44,2799.38746666667,260.032247619048,FALSE,2774,193
2009,"MONTELIRIO",2750.00282954156,286.728338664353,2173,262,44,2799.38746666667,260.032247619048,FALSE,2173,262
2010,"MONTELIRIO",3810.35520751453,305.599545194429,4480,356,44,2799.38746666667,260.032247619048,FALSE,4480,356
2011,"MONTELIRIO",3340.26211165597,379.846884946269,3221,359,44,2799.38746666667,260.032247619048,FALSE,3221,359
2012,"MONTELIRIO",3048.55186542835,271.167362055122,3331,187,44,2799.38746666667,260.032247619048,FALSE,3331,187
2013,"MONTELIRIO",2486.60084406797,186.242234348263,1977,198,44,2799.38746666667,260.032247619048,FALSE,1977,198
2014,"MONTELIRIO",2458.89822276217,179.509790466809,2326,129,44,2799.38746666667,260.032247619048,FALSE,2326,129
2015,"MONTELIRIO",2092.69957272183,194.043612118878,NA,NA,NA,NA,NA,TRUE,2092.69957272183,194.043612118878
2016,"MONTELIRIO",2947.79636861759,167.434916285798,2979,141,44,2799.38746666667,260.032247619048,FALSE,2979,141
1970,"PEDROMIGUEL",2725.1335743913,494.199432726449,2492.158,323.848,45,2062.35702702703,141.200630630631,FALSE,2492.158,323.848
1971,"PEDROMIGUEL",1875.39111352096,165.553405502653,1935.44,264.16,45,2062.35702702703,141.200630630631,FALSE,1935.44,264.16
1972,"PEDROMIGUEL",1862.04980724323,417.679114936808,1948.18,391.16,45,2062.35702702703,141.200630630631,FALSE,1948.18,391.16
1973,"PEDROMIGUEL",1846.21057091251,-8.09626553246758,1777.94,25.4,45,2062.35702702703,141.200630630631,FALSE,1777.94,25.4
1974,"PEDROMIGUEL",1815.74393011246,-2.13031675411244,1981.18,33.02,45,2062.35702702703,141.200630630631,FALSE,1981.18,33.02
1975,"PEDROMIGUEL",2253.65300302241,2.48778018020548,2070.08,25.4,45,2062.35702702703,141.200630630631,FALSE,2070.08,25.4
1976,"PEDROMIGUEL",1317.45124465207,86.9921952989818,1648.44,121.92,45,2062.35702702703,141.200630630631,FALSE,1648.44,121.92
1977,"PEDROMIGUEL",1704.73844231878,-4.92412988800433,1976.06,20.32,45,2062.35702702703,141.200630630631,FALSE,1976.06,20.32
1978,"PEDROMIGUEL",1899.76550627724,278.480563629368,2039.56,160.02,45,2062.35702702703,141.200630630631,FALSE,2039.56,160.02
1979,"PEDROMIGUEL",1852.94968092322,195.366687212737,2049.76,287.02,45,2062.35702702703,141.200630630631,FALSE,2049.76,287.02
1980,"PEDROMIGUEL",1768.16087414973,124.68051939224,1981.14,45.72,45,2062.35702702703,141.200630630631,FALSE,1981.14,45.72
1981,"PEDROMIGUEL",2789.16525281261,580.39942718593,2286,414.02,45,2062.35702702703,141.200630630631,FALSE,2286,414.02
1982,"PEDROMIGUEL",1494.42818714636,197.058745967745,1638.22,175.26,45,2062.35702702703,141.200630630631,FALSE,1638.22,175.26
1983,"PEDROMIGUEL",1868.14533982103,43.1379225702335,1518.84,73.66,45,2062.35702702703,141.200630630631,FALSE,1518.84,73.66
1984,"PEDROMIGUEL",1899.90880181645,80.8643369402757,2125.9,127,45,2062.35702702703,141.200630630631,FALSE,2125.9,127
1985,"PEDROMIGUEL",1805.68769651574,45.4327849565977,2131.02,55.88,45,2062.35702702703,141.200630630631,FALSE,2131.02,55.88
1986,"PEDROMIGUEL",1648.29363935442,173.738456498735,2105.64,185.42,45,2062.35702702703,141.200630630631,FALSE,2105.64,185.42
1987,"PEDROMIGUEL",2423.70614437144,247.321002193603,2141.22,137.16,45,2062.35702702703,141.200630630631,FALSE,2141.22,137.16
1988,"PEDROMIGUEL",2001.83284118426,14.0889723400763,2207.2,68.58,45,2062.35702702703,141.200630630631,FALSE,2207.2,68.58
1989,"PEDROMIGUEL",1715.16620416109,37.775914972277,1915.12,71.12,45,2062.35702702703,141.200630630631,FALSE,1915.12,71.12
1990,"PEDROMIGUEL",2061.84418250507,89.0834396425924,1922.74,129.54,45,2062.35702702703,141.200630630631,FALSE,1922.74,129.54
1991,"PEDROMIGUEL",1947.13089555014,114.616468828006,2311.34,238.76,45,2062.35702702703,141.200630630631,FALSE,2311.34,238.76
1992,"PEDROMIGUEL",2058.85124603949,117.714796131483,2044.64,50.8,45,2062.35702702703,141.200630630631,FALSE,2044.64,50.8
1993,"PEDROMIGUEL",2255.20852155514,298.105987854607,2197.04,195.58,45,2062.35702702703,141.200630630631,FALSE,2197.04,195.58
1994,"PEDROMIGUEL",1890.88475900283,81.8466930655925,1968.42,198.12,45,2062.35702702703,141.200630630631,FALSE,1968.42,198.12
1995,"PEDROMIGUEL",2250.93090195026,180.602171641227,1971.04,177.8,45,2062.35702702703,141.200630630631,FALSE,1971.04,177.8
1996,"PEDROMIGUEL",2426.22308667779,490.126455758179,2367.28,363.22,45,2062.35702702703,141.200630630631,FALSE,2367.28,363.22
1997,"PEDROMIGUEL",1224.57377842344,17.1854702122242,1668.72,68.58,45,2062.35702702703,141.200630630631,FALSE,1668.72,68.58
1998,"PEDROMIGUEL",2101.74467165943,135.042627844671,2189.46,35.56,45,2062.35702702703,141.200630630631,FALSE,2189.46,35.56
1999,"PEDROMIGUEL",2704.02019464601,288.288448133177,2270.68,254,45,2062.35702702703,141.200630630631,FALSE,2270.68,254
2000,"PEDROMIGUEL",2173.82972807409,145.529180879097,2138.6,198.12,45,2062.35702702703,141.200630630631,FALSE,2138.6,198.12
2001,"PEDROMIGUEL",1759.80888183733,40.6290317959514,1963.38,55.88,45,2062.35702702703,141.200630630631,FALSE,1963.38,55.88
2002,"PEDROMIGUEL",1778.89078226749,265.195233156088,1795.76,210.82,45,2062.35702702703,141.200630630631,FALSE,1795.76,210.82
2003,"PEDROMIGUEL",2242.42758554833,106.700903244504,2044.68,86.36,45,2062.35702702703,141.200630630631,FALSE,2044.68,86.36
2004,"PEDROMIGUEL",2145.1896322198,106.400210732716,2151.3,142.24,45,2062.35702702703,141.200630630631,FALSE,2151.3,142.24
2005,"PEDROMIGUEL",1895.06650405035,275.352567147483,1894.78,195.58,45,2062.35702702703,141.200630630631,FALSE,1894.78,195.58
2006,"PEDROMIGUEL",2194.24713726687,207.812340035796,2293.6,254,45,2062.35702702703,141.200630630631,FALSE,2293.6,254
2007,"PEDROMIGUEL",2406.17493409146,186.720013672107,1976.08,77.08,45,2062.35702702703,141.200630630631,FALSE,1976.08,77.08
2008,"PEDROMIGUEL",1786.48507083032,89.1298669546618,2282,39,45,2062.35702702703,141.200630630631,FALSE,2282,39
2009,"PEDROMIGUEL",2011.89470557744,164.726529386002,2288,23,45,2062.35702702703,141.200630630631,FALSE,2288,23
2010,"PEDROMIGUEL",3072.24708355041,183.597735916078,NA,NA,NA,NA,NA,TRUE,3072.24708355041,183.597735916078
2011,"PEDROMIGUEL",2602.15398769185,257.845075667918,2724,276,45,2062.35702702703,141.200630630631,FALSE,2724,276
2012,"PEDROMIGUEL",2310.44374146423,149.165552776771,2366,241,45,2062.35702702703,141.200630630631,FALSE,2366,241
2013,"PEDROMIGUEL",1748.49272010385,64.240425069912,2108,109,45,2062.35702702703,141.200630630631,FALSE,2108,109
2014,"PEDROMIGUEL",1720.79009879805,57.5079811884582,2013,88,45,2062.35702702703,141.200630630631,FALSE,2013,88
2015,"PEDROMIGUEL",1354.59144875771,72.0418028405272,NA,NA,NA,NA,NA,TRUE,1354.59144875771,72.0418028405272
2016,"PEDROMIGUEL",2209.68824465347,45.4331070074469,2126,144,45,2062.35702702703,141.200630630631,FALSE,2126,144
1970,"PELUCA",3632.99760159336,708.826825426044,3588.638,919.718,46,2954.49921951219,354.721170731707,FALSE,3588.638,919.718
1971,"PELUCA",2783.25514072303,380.180798202249,NA,NA,NA,NA,NA,TRUE,2783.25514072303,380.180798202249
1972,"PELUCA",2769.91383444529,632.306507636403,3129.2,812.8,46,2954.49921951219,354.721170731707,FALSE,3129.2,812.8
1973,"PELUCA",2754.07459811458,206.531127167128,3124.16,142.24,46,2954.49921951219,354.721170731707,FALSE,3124.16,142.24
1974,"PELUCA",2723.60795731453,212.497075945483,2151.3,165.1,46,2954.49921951219,354.721170731707,FALSE,2151.3,165.1
1975,"PELUCA",3161.51703022448,217.115172879801,3134.34,119.38,46,2954.49921951219,354.721170731707,FALSE,3134.34,119.38
1976,"PELUCA",2225.31527185414,301.619587998578,2019.3,406.4,46,2954.49921951219,354.721170731707,FALSE,2019.3,406.4
1977,"PELUCA",2612.60246952085,209.703262811591,2024.32,127,46,2954.49921951219,354.721170731707,FALSE,2024.32,127
1978,"PELUCA",2807.62953347931,493.107956328964,2700,518.16,46,2954.49921951219,354.721170731707,FALSE,2700,518.16
1979,"PELUCA",2760.81370812529,409.994079912332,2710.12,401.32,46,2954.49921951219,354.721170731707,FALSE,2710.12,401.32
1980,"PELUCA",2676.0249013518,339.307912091836,2733.02,350.52,46,2954.49921951219,354.721170731707,FALSE,2733.02,350.52
1981,"PELUCA",3697.02928001468,795.026819885525,3853.16,1066.8,46,2954.49921951219,354.721170731707,FALSE,3853.16,1066.8
1982,"PELUCA",2402.29221434843,411.686138667341,2080.22,274.32,46,2954.49921951219,354.721170731707,FALSE,2080.22,274.32
1983,"PELUCA",2776.0093670231,257.765315269829,2936.22,243.84,46,2954.49921951219,354.721170731707,FALSE,2936.22,243.84
1984,"PELUCA",2807.77282901852,295.491729639871,2631.36,167.64,46,2954.49921951219,354.721170731707,FALSE,2631.36,167.64
1985,"PELUCA",2713.55172371781,260.060177656193,2578.02,187.96,46,2954.49921951219,354.721170731707,FALSE,2578.02,187.96
1986,"PELUCA",2556.15766655649,388.365849198331,2042.08,480.06,46,2954.49921951219,354.721170731707,FALSE,2042.08,480.06
1987,"PELUCA",3331.57017157351,461.948394893199,3634.74,599.44,46,2954.49921951219,354.721170731707,FALSE,3634.74,599.44
1988,"PELUCA",2909.69686838633,228.716365039672,2598.42,198.12,46,2954.49921951219,354.721170731707,FALSE,2598.42,198.12
1989,"PELUCA",2623.03023136316,252.403307671873,2542.48,210.82,46,2954.49921951219,354.721170731707,FALSE,2542.48,210.82
1990,"PELUCA",2969.70820970714,303.710832342188,2562.86,304.8,46,2954.49921951219,354.721170731707,FALSE,2562.86,304.8
1991,"PELUCA",2854.99492275221,329.243861527601,2679.64,261.62,46,2954.49921951219,354.721170731707,FALSE,2679.64,261.62
1992,"PELUCA",2966.71527324156,332.342188831079,2811.72,175.26,46,2954.49921951219,354.721170731707,FALSE,2811.72,175.26
1993,"PELUCA",3163.07254875721,512.733380554203,3238.5,660.4,46,2954.49921951219,354.721170731707,FALSE,3238.5,660.4
1994,"PELUCA",2798.7487862049,296.474085765188,3063.18,223.52,46,2954.49921951219,354.721170731707,FALSE,3063.18,223.52
1995,"PELUCA",3158.79492915233,395.229564340822,2979.4,269.24,46,2954.49921951219,354.721170731707,FALSE,2979.4,269.24
1996,"PELUCA",3334.08711387986,704.753848457775,3286.68,777.24,46,2954.49921951219,354.721170731707,FALSE,3286.68,777.24
1997,"PELUCA",2132.43780562551,231.81286291182,1894.76,180.34,46,2954.49921951219,354.721170731707,FALSE,1894.76,180.34
1998,"PELUCA",3009.60869886149,349.670020544266,2989.5,236.22,46,2954.49921951219,354.721170731707,FALSE,2989.5,236.22
1999,"PELUCA",3611.88422184808,502.915840832773,4272.26,589.28,46,2954.49921951219,354.721170731707,FALSE,4272.26,589.28
2000,"PELUCA",3081.69375527616,360.156573578692,3078.42,350.52,46,2954.49921951219,354.721170731707,FALSE,3078.42,350.52
2001,"PELUCA",2667.6729090394,255.256424495547,2682.24,149.86,46,2954.49921951219,354.721170731707,FALSE,2682.24,149.86
2002,"PELUCA",2686.75480946956,479.822625855684,2646.6,520.7,46,2954.49921951219,354.721170731707,FALSE,2646.6,520.7
2003,"PELUCA",3150.2916127504,321.3282959441,3180.04,223.52,46,2954.49921951219,354.721170731707,FALSE,3180.04,223.52
2004,"PELUCA",3053.05365942187,321.027603432312,3855.64,274.32,46,2954.49921951219,354.721170731707,FALSE,3855.64,274.32
2005,"PELUCA",2802.93053125242,489.979959847078,2555.24,520.7,46,2954.49921951219,354.721170731707,FALSE,2555.24,520.7
2006,"PELUCA",3102.11116446894,422.439732735391,3502.64,510.54,46,2954.49921951219,354.721170731707,FALSE,3502.64,510.54
2007,"PELUCA",3314.03896129353,401.347406371702,4088.14,374.14,46,2954.49921951219,354.721170731707,FALSE,4088.14,374.14
2008,"PELUCA",2694.34909803239,303.757259654257,2599,330,46,2954.49921951219,354.721170731707,FALSE,2599,330
2009,"PELUCA",2919.75873277951,379.353922085598,3783,785,46,2954.49921951219,354.721170731707,FALSE,3783,785
2010,"PELUCA",3980.11111075248,398.225128615673,4597,456,46,2954.49921951219,354.721170731707,FALSE,4597,456
2011,"PELUCA",3510.01801489392,472.472468367513,3274,603,46,2954.49921951219,354.721170731707,FALSE,3274,603
2012,"PELUCA",3218.3077686663,363.792945476367,3143,342,46,2954.49921951219,354.721170731707,FALSE,3143,342
2013,"PELUCA",2656.35674730592,278.867817769508,2713,208,46,2954.49921951219,354.721170731707,FALSE,2713,208
2014,"PELUCA",2628.65412600012,272.135373888054,2192.5,226,46,2954.49921951219,354.721170731707,FALSE,2192.5,226
2015,"PELUCA",2262.45547595978,286.669195540123,2127,321,46,2954.49921951219,354.721170731707,FALSE,2127,321
2016,"PELUCA",3117.55227185554,260.060499707043,3114,140,46,2954.49921951219,354.721170731707,FALSE,3114,140
1970,"RAICES",2926.74439838113,570.648332319154,NA,NA,NA,NA,NA,TRUE,2926.74439838113,570.648332319154
1971,"RAICES",2077.0019375108,242.002305095359,1948.668,194.818,45,2214.70316049383,219.594641975309,FALSE,1948.668,194.818
1972,"RAICES",2063.66063123306,494.128014529513,1935.44,480.06,45,2214.70316049383,219.594641975309,FALSE,1935.44,480.06
1973,"RAICES",2047.82139490234,68.3526340602378,2166.56,109.22,45,2214.70316049383,219.594641975309,FALSE,2166.56,109.22
1974,"RAICES",2017.35475410229,74.318582838593,2125.9,63.5,45,2214.70316049383,219.594641975309,FALSE,2125.9,63.5
1975,"RAICES",2455.26382701224,78.9366797729109,2331.68,48.26,45,2214.70316049383,219.594641975309,FALSE,2331.68,48.26
1976,"RAICES",1519.0620686419,163.441094891687,1744.9,149.86,45,2214.70316049383,219.594641975309,FALSE,1744.9,149.86
1977,"RAICES",1906.34926630861,71.5247697047011,1795.76,30.48,45,2214.70316049383,219.594641975309,FALSE,1795.76,30.48
1978,"RAICES",2101.37633026707,354.929463222074,1938,482.6,45,2214.70316049383,219.594641975309,FALSE,1938,482.6
1979,"RAICES",2054.56050491305,271.815586805442,2057.32,172.72,45,2214.70316049383,219.594641975309,FALSE,2057.32,172.72
1980,"RAICES",1969.77169813957,201.129418984945,1993.82,182.88,45,2214.70316049383,219.594641975309,FALSE,1993.82,182.88
1981,"RAICES",2990.77607680244,656.848326778635,2590.78,515.62,45,2214.70316049383,219.594641975309,FALSE,2590.78,515.62
1982,"RAICES",1696.03901113619,273.507645560451,1658.62,304.8,45,2214.70316049383,219.594641975309,FALSE,1658.62,304.8
1983,"RAICES",2069.75616381086,119.586822162939,2075.12,109.22,45,2214.70316049383,219.594641975309,FALSE,2075.12,109.22
1984,"RAICES",2101.51962580628,157.313236532981,1831.34,162.56,45,2214.70316049383,219.594641975309,FALSE,1831.34,162.56
1985,"RAICES",2007.29852050558,121.881684549303,2014.18,147.32,45,2214.70316049383,219.594641975309,FALSE,2014.18,147.32
1986,"RAICES",1849.90446334426,250.187356091441,1856.66,332.74,45,2214.70316049383,219.594641975309,FALSE,1856.66,332.74
1987,"RAICES",2625.31696836127,323.769901786309,2278.38,259.08,45,2214.70316049383,219.594641975309,FALSE,2278.38,259.08
1988,"RAICES",2203.44366517409,90.5378719327818,2212.34,99.06,45,2214.70316049383,219.594641975309,FALSE,2212.34,99.06
1989,"RAICES",1916.77702815092,114.224814564982,1732.22,25.4,45,2214.70316049383,219.594641975309,FALSE,1732.22,25.4
1990,"RAICES",2263.4550064949,165.532339235298,2103.12,121.92,45,2214.70316049383,219.594641975309,FALSE,2103.12,121.92
1991,"RAICES",2148.74171953997,191.065368420711,2293.58,223.52,45,2214.70316049383,219.594641975309,FALSE,2293.58,223.52
1992,"RAICES",2260.46207002932,194.163695724188,2016.74,200.66,45,2214.70316049383,219.594641975309,FALSE,2016.74,200.66
1993,"RAICES",2456.81934554498,374.554887447312,2278.32,332.74,45,2214.70316049383,219.594641975309,FALSE,2278.32,332.74
1994,"RAICES",2092.49558299267,158.295592658298,1757.62,200.66,45,2214.70316049383,219.594641975309,FALSE,1757.62,200.66
1995,"RAICES",2452.54172594009,257.051071233932,2146.28,271.78,45,2214.70316049383,219.594641975309,FALSE,2146.28,271.78
1996,"RAICES",2627.83391066762,566.575355350884,2534.84,670.56,45,2214.70316049383,219.594641975309,FALSE,2534.84,670.56
1997,"RAICES",1426.18460241327,93.6343698049296,1061.72,86.36,45,2214.70316049383,219.594641975309,FALSE,1061.72,86.36
1998,"RAICES",2303.35549564926,211.491527437376,2623.76,271.78,45,2214.70316049383,219.594641975309,FALSE,2623.76,271.78
1999,"RAICES",2905.63101863584,364.737347725882,2844.78,284.48,45,2214.70316049383,219.594641975309,FALSE,2844.78,284.48
2000,"RAICES",2375.44055206392,221.978080471802,2545.04,182.88,45,2214.70316049383,219.594641975309,FALSE,2545.04,182.88
2001,"RAICES",1961.41970582716,117.077931388657,1788.12,160.02,45,2214.70316049383,219.594641975309,FALSE,1788.12,160.02
2002,"RAICES",1980.50160625733,341.644132748794,2153.84,386.08,45,2214.70316049383,219.594641975309,FALSE,2153.84,386.08
2003,"RAICES",2444.03840953816,183.14980283721,2605.96,149.86,45,2214.70316049383,219.594641975309,FALSE,2605.96,149.86
2004,"RAICES",2346.80045620963,182.849110325422,2235.12,215.9,45,2214.70316049383,219.594641975309,FALSE,2235.12,215.9
2005,"RAICES",2096.67732804018,351.801466740188,2626.32,373.38,45,2214.70316049383,219.594641975309,FALSE,2626.32,373.38
2006,"RAICES",2395.85796125671,284.261239628501,1922.74,220.98,45,2214.70316049383,219.594641975309,FALSE,1922.74,220.98
2007,"RAICES",2607.78575808129,263.168913264812,2475.58,231.58,45,2214.70316049383,219.594641975309,FALSE,2475.58,231.58
2008,"RAICES",1988.09589482015,165.578766547367,1948,244,45,2214.70316049383,219.594641975309,FALSE,1948,244
2009,"RAICES",2213.50552956727,241.175428978708,1831,202,45,2214.70316049383,219.594641975309,FALSE,1831,202
2010,"RAICES",3273.85790754025,260.046635508783,3341,157,45,2214.70316049383,219.594641975309,FALSE,3341,157
2011,"RAICES",2803.76481168168,334.293975260623,3198,308,45,2214.70316049383,219.594641975309,FALSE,3198,308
2012,"RAICES",2512.05456545406,225.614452369477,3278,295,45,2214.70316049383,219.594641975309,FALSE,3278,295
2013,"RAICES",1950.10354409368,140.689324662617,1999,251,45,2214.70316049383,219.594641975309,FALSE,1999,251
2014,"RAICES",1922.40092278789,133.956880781164,NA,NA,NA,NA,NA,TRUE,1922.40092278789,133.956880781164
2015,"RAICES",1556.20227274755,148.490702433233,1554,91,45,2214.70316049383,219.594641975309,FALSE,1554,91
2016,"RAICES",2411.2990686433,121.882006600152,2198,88,45,2214.70316049383,219.594641975309,FALSE,2198,88
1970,"SALAMANCA",3061.19518140813,514.118678793321,NA,NA,NA,NA,NA,TRUE,3061.19518140813,514.118678793321
1971,"SALAMANCA",2211.4527205378,185.472651569525,1946.87,145.542,38,2392.31585416667,159.175104166667,FALSE,1946.87,145.542
1972,"SALAMANCA",2198.11141426006,437.59836100368,1633.22,375.92,38,2392.31585416667,159.175104166667,FALSE,1633.22,375.92
1973,"SALAMANCA",2182.27217792935,11.8229805344045,2476.5,43.18,38,2392.31585416667,159.175104166667,FALSE,2476.5,43.18
1974,"SALAMANCA",2151.8055371293,17.7889293127596,2092.96,66.04,38,2392.31585416667,159.175104166667,FALSE,2092.96,66.04
1975,"SALAMANCA",2589.71461003925,22.4070262470775,2745.66,78.74,38,2392.31585416667,159.175104166667,FALSE,2745.66,78.74
1976,"SALAMANCA",1653.5128516689,106.911441365854,1404.6,93.98,38,2392.31585416667,159.175104166667,FALSE,1404.6,93.98
1977,"SALAMANCA",2040.80004933561,14.9951161788677,1772.92,38.1,38,2392.31585416667,159.175104166667,FALSE,1772.92,38.1
1978,"SALAMANCA",2235.82711329408,298.39980969624,2385.06,360.68,38,2392.31585416667,159.175104166667,FALSE,2385.06,360.68
1979,"SALAMANCA",2189.01128794005,215.285933279609,2476.44,426.72,38,2392.31585416667,159.175104166667,FALSE,2476.44,426.72
1980,"SALAMANCA",2104.22248116657,144.599765459112,2156.42,167.64,38,2392.31585416667,159.175104166667,FALSE,2156.42,167.64
1981,"SALAMANCA",3125.22685982944,600.318673252802,2598.34,342.9,38,2392.31585416667,159.175104166667,FALSE,2598.34,342.9
1982,"SALAMANCA",1830.4897941632,216.977992034618,1656.08,238.76,38,2392.31585416667,159.175104166667,FALSE,1656.08,238.76
1983,"SALAMANCA",2204.20694683786,63.0571686371055,2326.6,106.68,38,2392.31585416667,159.175104166667,FALSE,2326.6,106.68
1984,"SALAMANCA",2235.97040883329,100.783583007148,2204.72,40.64,38,2392.31585416667,159.175104166667,FALSE,2204.72,40.64
1985,"SALAMANCA",2141.74930353258,65.3520310234697,2329.14,104.14,38,2392.31585416667,159.175104166667,FALSE,2329.14,104.14
1986,"SALAMANCA",1984.35524637126,193.657702565607,1988.78,231.14,38,2392.31585416667,159.175104166667,FALSE,1988.78,231.14
1987,"SALAMANCA",2759.76775138828,267.240248260476,2745.7,429.26,38,2392.31585416667,159.175104166667,FALSE,2745.7,429.26
1988,"SALAMANCA",2337.89444820109,34.0082184069484,2339.32,30.48,38,2392.31585416667,159.175104166667,FALSE,2339.32,30.48
1989,"SALAMANCA",2051.22781117793,57.6951610391491,2034.5,53.34,38,2392.31585416667,159.175104166667,FALSE,2034.5,53.34
1990,"SALAMANCA",2397.9057895219,109.002685709464,2164.04,101.6,38,2392.31585416667,159.175104166667,FALSE,2164.04,101.6
1991,"SALAMANCA",2283.19250256698,134.535714894878,2026.92,182.88,38,2392.31585416667,159.175104166667,FALSE,2026.92,182.88
1992,"SALAMANCA",2394.91285305632,137.634042198355,1963.4,160.02,38,2392.31585416667,159.175104166667,FALSE,1963.4,160.02
1993,"SALAMANCA",2591.27012857198,318.025233921479,2324.06,223.52,38,2392.31585416667,159.175104166667,FALSE,2324.06,223.52
1994,"SALAMANCA",2226.94636601967,101.765939132465,1877.06,60.96,38,2392.31585416667,159.175104166667,FALSE,1877.06,60.96
1995,"SALAMANCA",2586.9925089671,200.521417708099,2212.28,162.56,38,2392.31585416667,159.175104166667,FALSE,2212.28,162.56
1996,"SALAMANCA",2762.28469369463,510.045701825051,2275.84,355.6,38,2392.31585416667,159.175104166667,FALSE,2275.84,355.6
1997,"SALAMANCA",1560.63538544027,37.1047162790963,1315.66,91.44,38,2392.31585416667,159.175104166667,FALSE,1315.66,91.44
1998,"SALAMANCA",2437.80627867626,154.961873911543,2174.24,91.44,38,2392.31585416667,159.175104166667,FALSE,2174.24,91.44
